,title,date,link,year,month,country
2124,USA – Dunkin Donuts employee goes on antisemitic rant against man in Miami Beach,,https://antisemitism.org.il/2023/02/09/usa-dunkin-donuts-employee-goes-on-antisemitic-rant-against-man-in-miami-beach/,,,USA
2125,Russia – Antisemitic post in the “Wagner Force” Telegram channel,,https://antisemitism.org.il/2023/02/09/russia-antisemitic-post-in-the-wagner-force-telegram-channel/,,,Russia
2126,Hungary – Antisemitic obscenities were scrawled on Momentum movement poster,,https://antisemitism.org.il/2023/02/09/hungary-antisemitic-obscenities-were-scrawled-on-momentum-movement-poster/,,,Hungary
2127,USA – An object was thrown through a pane-glass window at Purdue Hillel,,https://antisemitism.org.il/2023/02/09/usa-an-object-was-thrown-through-a-pane-glass-window-at-purdue-hillel/,,,USA
2128,Turkey – Turkish police thwarted synagogue attacks,,https://antisemitism.org.il/2023/02/09/turkey-turkish-police-thwarted-synagogue-attacks/,,,Turkey
2129,USA – An ultra-Orthodox Jew punched in the head in Crown Heights unprovoked assault,,https://antisemitism.org.il/2023/02/09/usa-an-ultra-orthodox-jew-punched-in-the-head-in-crown-heights-unprovoked-assault/,,,USA
2130,USA – New Miss Texas called out by Jewish activists for allegedly making antisemitic comments,,https://antisemitism.org.il/2023/02/08/usa-new-miss-texas-called-out-by-jewish-activists-for-allegedly-making-antisemitic-comments/,,,USA
2131,USA – Joe Rogan: ‘The idea that Jewish people are not into money is ridiculous’,,https://antisemitism.org.il/2023/02/08/usa-joe-rogan-the-idea-that-jewish-people-are-not-into-money-is-ridiculous/,,,USA
2132,USA – Antisemitic content found in student’s journal after stealing New Jersey school bus,,https://antisemitism.org.il/2023/02/08/usa-antisemitic-content-found-in-students-journal-after-stealing-new-jersey-school-bus/,,,USA
2133,USA – Armed NY man arrested after incidents at Catholic and Jewish sites in Beaumont,,https://antisemitism.org.il/2023/02/08/usa-armed-ny-man-arrested-after-incidents-at-catholic-and-jewish-sites-in-beaumont/,,,USA
2134,"USA – Antisemitic flyers found in College Hill, OH",,https://antisemitism.org.il/2023/02/08/usa-antisemitic-flyers-found-in-college-hill-oh/,,,USA
2135,"France – Homophobic, antisemitic and racist tags on the walls of the Aimé Césaire college in Grenoble",,https://antisemitism.org.il/2023/02/08/france-homophobic-antisemitic-and-racist-tags-on-the-walls-of-the-aime-cesaire-college-in-grenoble/,,,France
2136,"UK – David Gilmour blasts Roger Waters as “misogynistic, antisemitic Putin apologist”",,https://antisemitism.org.il/2023/02/07/uk-david-gilmour-blasts-roger-waters-as-misogynistic-antisemitic-putin-apologist/,,,UK
2137,Germay – Right-wing extremist graffiti at the Jewish cemetery in Waren,,https://antisemitism.org.il/2023/02/07/germay-right-wing-extremist-graffiti-at-the-jewish-cemetery-in-waren/,,,Germay
2138,"USA – Antisemitic flyers found on driveways in residential neighborhoods in Vero Beach, FL",,https://antisemitism.org.il/2023/02/07/usa-antisemitic-flyers-found-on-driveways-in-residential-neighborhoods-in-vero-beach-fl/,,,USA
2139,"ISIS editorial titled ‘kill the Jews’ calls for global religious war against Jews, suicide attacks, operations targeting synagogues in Israel, Europe, Worldwide",,https://antisemitism.org.il/2023/02/07/isis-editorial-titled-kill-the-jews-calls-for-global-religious-war-against-jews-suicide-attacks-operations-targeting-synagogues-in-israel-europe-worldwide/,,,"ISIS editorial titled ‘kill the Jews’ calls for global religious war against Jews, suicide attacks, operations targeting synagogues in Israel, Europe, Worldwide"
2140,USA – Man accused of firing blanks at synagogue linked to Nazi imagery,,https://antisemitism.org.il/2023/02/06/usa-man-accused-of-firing-blanks-at-synagogue-linked-to-nazi-imagery/,,,USA
2141,USA – NYU student being investigated after ‘Fuck Israel’ vandalism,,https://antisemitism.org.il/2023/02/06/usa-nyu-student-being-investigated-after-fuck-israel-vandalism/,,,USA
2142,USA – Antisemitic graffiti in New York,,https://antisemitism.org.il/2023/02/06/usa-antisemitic-graffiti-in-new-york/,,,USA
2143,"USA – Antisemitic flyers found in Eugene, OR",,https://antisemitism.org.il/2023/02/06/usa-antisemitic-flyers-found-in-eugene-or-2/,,,USA
2144,"USA – Antisemitic fliers found in Dunwoody, GA",,https://antisemitism.org.il/2023/02/06/usa-antisemitic-fliers-found-in-dunwoody-ga/,,,USA
2145,UK – Jewish man was attacked in north London,,https://antisemitism.org.il/2023/02/06/uk-jewish-man-was-attacked-in-north-london/,,,UK
2146,UK – Jewish pedestrian reportedly punched in the face in Tottenham,,https://antisemitism.org.il/2023/02/06/uk-jewish-pedestrian-reportedly-punched-in-the-face-in-tottenham/,,,UK
2147,Greece – Antisemitic graffiti and fascist symbols at Aristotle University of Thessaloniki,,https://antisemitism.org.il/2023/02/05/greece-antisemitic-graffiti-and-fascist-symbols-at-aristotle-university-of-thessaloniki/,,,Greece
2148,Italy – A teacher interrupts an event commemorating the Holocaust: “They completely exaggerated the numbers”,,https://antisemitism.org.il/2023/02/05/italy-a-teacher-interrupts-an-event-commemorating-the-holocaust-they-completely-exaggerated-the-numbers/,,,Italy
2149,Germany – Antisemitic threat note in Hebrew in a pub in Berlin,,https://antisemitism.org.il/2023/02/05/germany-antisemitic-threat-note-in-hebrew-in-a-pub-in-berlin/,,,Germany
2150,USA – Mitzvah tank vandalized with Pro-Palestinian Graffiti for the second time,,https://antisemitism.org.il/2023/02/05/usa-mitzvah-tank-vandalized-with-pro-palestinian-graffiti-for-the-second-time/,,,USA
2151,Australia – Nazi symbols spray painted on to Jewish headstones in NSW cemetery,,https://antisemitism.org.il/2023/02/05/australia-nazi-symbols-spray-painted-on-to-jewish-headstones-in-nsw-cemetery/,,,Australia
2152,France – New antisemitic graffiti discovered on a business in the 9th arrondissement of Paris,,https://antisemitism.org.il/2023/02/05/france-new-antisemitic-graffiti-discovered-on-a-business-in-the-9th-arrondissement-of-paris/,,,France
2153,USA – SFPD arrest man suspected of firing blank rounds inside synagogue,,https://antisemitism.org.il/2023/02/05/usa-sfpd-arrest-man-suspected-of-firing-blank-rounds-inside-synagogue/,,,USA
2154,USA – American Bar Association pushed to reject common definition of antisemitism,,https://antisemitism.org.il/2023/02/03/usa-american-bar-association-pushed-to-reject-common-definition-of-antisemitism/,,,USA
2155,Iran – Iran media target Azerbaijan’s president with antisemitic cartoons,,https://antisemitism.org.il/2023/02/03/iran-iran-media-target-azerbaijans-president-with-antisemitic-cartoons/,,,Iran
2156,Germany – Antisemitic graffiti was spray-painted in Erfurt,,https://antisemitism.org.il/2023/02/03/germany-antisemitic-graffiti-was-spray-painted-in-erfurt/,,,Germany
2157,USA – Man fires apparent blanks inside SF synagogue; suspect sought by SFPD,,https://antisemitism.org.il/2023/02/03/usa-man-fires-apparent-blanks-inside-sf-synagogue-suspect-sought-by-sfpd/,,,USA
2158,Germany – CFC Hertha 06 football club chairman made an antisemitic statement,,https://antisemitism.org.il/2023/02/03/germany-cfc-hertha-06-football-club-chairman-made-an-antisemitic-statement/,,,Germany
2159,USA – Montgomery County teenager accused of making antisemitic calls to Jewish center,,https://antisemitism.org.il/2023/02/03/usa-montgomery-county-teenager-accused-of-making-antisemitic-calls-to-jewish-center/,,,USA
2160,Germany – Wreaths that were placed on the day of the Holocaust at the Ahlam memorial were vandalized,,https://antisemitism.org.il/2023/02/02/germany-wreaths-that-were-placed-on-the-day-of-the-holocaust-at-the-ahlam-memorial-were-vandalized/,,,Germany
2161,USA – Antisemitic graffiti messages found on UF’s campus,,https://antisemitism.org.il/2023/02/02/usa-antisemitic-graffiti-messages-found-on-ufs-campus/,,,USA
2162,USA – Antisemitic flyers found in Isla Vista,,https://antisemitism.org.il/2023/02/02/usa-antisemitic-flyers-found-in-isla-vista/,,,USA
2163,USA – antisemitic incident at UCSB campus,,https://antisemitism.org.il/2023/02/02/usa-antisemitic-incident-at-ucsb-campus/,,,USA
2164,Germany – New poster campaign aims to make racist and antisemitic violence visible,,https://antisemitism.org.il/2023/02/01/germany-new-poster-campaign-aims-to-make-racist-and-antisemitic-violence-visible/,,,Germany
2165,UK – Man grabs Jewish boy by throat and throws him off North London bus,,https://antisemitism.org.il/2023/02/01/uk-a-man-threw-a-jewish-boy-off-the-bus-in-london/,,,UK
2166,USA – Man threatens mass shooting at Las Vegas synagogue,,https://antisemitism.org.il/2023/02/01/usa-man-threatens-mass-shooting-at-las-vegas-synagogue/,,,USA
2167,USA – Antisemitic flyers found around UC Santa Barbara,,https://antisemitism.org.il/2023/02/01/usa-antisemitic-flyers-found-around-uc-santa-barbara/,,,USA
2168,USA – Neo-Nazi homeschooling network unmasked in Ohio,,https://antisemitism.org.il/2023/01/31/usa-neo-nazi-homeschooling-network-unmasked-in-ohio/,,,USA
2169,USA – CNN runs cartoon depicting Passover Seder amid a sea of blood,,https://antisemitism.org.il/2023/01/31/usa-cnn-runs-cartoon-depicting-passover-seder-amid-a-sea-of-blood/,,,USA
2170,Italy – Antisemitic graffiti and a swastika near the monument to the memory of the La Storta massacre,,https://antisemitism.org.il/2023/01/31/italy-antisemitic-graffiti-and-a-swastika-near-the-monument-to-the-memory-of-the-la-storta-massacre/,,,Italy
2171,"USA – Antisemitic flyers found in Charlottesville, VA",,https://antisemitism.org.il/2023/01/31/usa-antisemitic-flyers-found-in-charlottesville-va/,,,USA
2172,USA – Antisemitic graffiti found on student’s desk at Magruder High School,,https://antisemitism.org.il/2023/01/31/usa-antisemitic-graffiti-found-on-students-desk-at-magruder-high-school/,,,USA
2173,Serbia – Belgrade Jewish cemetery desecrated,,https://antisemitism.org.il/2023/01/30/serbia-belgrade-jewish-cemetery-desecrated/,,,Serbia
2174,USA – Bomb and gun threats called into JCHS and Kehillah Jewish high schools,,https://antisemitism.org.il/2023/01/30/usa-bomb-and-gun-threats-called-into-jchs-and-kehillah-jewish-high-schools/,,,USA
2175,USA – ‘You People’: Delta Airlines investigating orthodox Jewish man’s complaint of antisemitism against flight attendant,,https://antisemitism.org.il/2023/01/30/usa-you-people-delta-airlines-investigating-orthodox-jewish-mans-complaint-of-antisemitism-against-flight-attendant/,,,USA
2176,USA – Antisemitic flyers found at homes in Mandarin area,,https://antisemitism.org.il/2023/01/30/usa-antisemitic-flyers-found-at-homes-in-mandarin-area/,,,USA
2177,Sweden – Holocaust memorial vandalized in Helsingborg,,https://antisemitism.org.il/2023/01/30/sweden-holocaust-memorial-vandalized-in-helsingborg/,,,Sweden
2178,USA – Man throws Molotov cocktail at New Jersey synagogue in arson attempt,,https://antisemitism.org.il/2023/01/30/usa-man-throws-molotov-cocktail-at-new-jersey-synagogue-in-arson-attempt/,,,USA
2179,"USA – Antisemitic flyers, candy canes distributed in Irondequoit",,https://antisemitism.org.il/2023/01/30/usa-antisemitic-flyers-candy-canes-distributed-in-irondequoit/,,,USA
2180,USA – Antisemitic graffiti at the Seattle art museum,,https://antisemitism.org.il/2023/01/29/usa-antisemitic-graffiti-at-the-seattle-art-museum/,,,USA
2181,USA – Antisemitic graffiti in Jewish educational center in Minneapolis,,https://antisemitism.org.il/2023/01/29/usa-antisemitic-graffiti-in-jewish-educational-center-in-minneapolis/,,,USA
2182,Ukraine – Antisemitic flyer in Lviv,,https://antisemitism.org.il/2023/01/29/ukraine-antisemitic-flyer-in-lviv/,,,Ukraine
2183,"USA – antisemitic flyers found in Palm Beach, FL",,https://antisemitism.org.il/2023/01/29/usa-antisemitic-flyers-found-in-palm-beach-fl/,,,USA
2184,Spain – Real Madrid ultras with a banner: “Anne Frank is from Atletico”,,https://antisemitism.org.il/2023/01/29/spain-real-madrid-ultras-with-a-banner-anne-frank-is-from-atletico/,,,Spain
2185,Italy – Antisemitic graffiti in Livorno,,https://antisemitism.org.il/2023/01/29/italy-antisemitic-graffiti-in-livorno-2/,,,Italy
2186,Italy – Antisemitic writings on art works in Volterra,,https://antisemitism.org.il/2023/01/29/italy-antisemitic-writings-on-art-works-in-volterra/,,,Italy
2187,France – An antisemitic brawl in Orléans,,https://antisemitism.org.il/2023/01/29/france-an-antisemitic-brawl-in-orleans/,,,France
2188,Italy – Stumbling block vandalized in Florence,,https://antisemitism.org.il/2023/01/28/italy-stumbling-block-vandalized-in-florence/,,,Italy
2189,USA – 2 Jews attacked in separate incidents in Crown Heights,,https://antisemitism.org.il/2023/01/28/usa-2-jews-attacked-in-separate-incidents-in-crown-heights/,,,USA
2190,USA – Antisemitic flyers distributed throughout Madison Heights area,,https://antisemitism.org.il/2023/01/28/usa-antisemitic-flyers-distributed-throughout-madison-heights-area/,,,USA
2191,USA – Graffiti referencing Kanye West’s antisemitic remarks scrawled on University of Alabama campus,,https://antisemitism.org.il/2023/01/27/usa-graffiti-referencing-kanye-wests-antisemitic-remarks-scrawled-on-university-of-alabama-campus/,,,USA
2192,USA – Man assaulted in grocery store says suspect made antisemitic statements,,https://antisemitism.org.il/2023/01/27/usa-man-assaulted-in-grocery-store-says-suspect-made-antisemitic-statements/,,,USA
2193,USA – Threats with ‘racist language’ targeted students at Bishop Miege High School,,https://antisemitism.org.il/2023/01/27/usa-threats-with-racist-language-targeted-students-at-bishop-miege-high-school/,,,USA
2194,British Holocaust denier Nicholas Kollerstrom on Iranian TV: The ‘Holo-Hoax’ is a hallucination,,https://antisemitism.org.il/2023/01/27/british-holocaust-denier-nicholas-kollerstrom-on-iranian-tv-the-holo-hoax-is-a-hallucination/,,,British Holocaust denier Nicholas Kollerstrom on Iranian TV: The ‘Holo-Hoax’ is a hallucination
2195,Germany – Antisemitic incidents at an event commemorating the victims of the Holocaust in Siegen,,https://antisemitism.org.il/2023/01/27/germany-antisemitic-incidents-at-an-event-commemorating-the-victims-of-the-holocaust-in-siegen/,,,Germany
2196,USA – ‘Our lizard overlords’: Tucker Carlson mocks Israeli star’s Davos performance,,https://antisemitism.org.il/2023/01/27/usa-our-lizard-overlords-tucker-carlson-mocks-israeli-stars-davos-performance/,,,USA
2197,USA – St. Louis synagogue vandalized with antisemitic graffiti,,https://antisemitism.org.il/2023/01/26/usa-st-louis-synagogue-vandalized-with-antisemitic-graffiti/,,,USA
2198,Indonesia – Sergey Richter was not allowed to compete with Israeli markers in Indonesia and will not participate,,https://antisemitism.org.il/2023/01/26/indonesia-sergey-richter-was-not-allowed-to-compete-with-israeli-markers-in-indonesia-and-will-not-participate/,,,Indonesia
2199,USA – Antisemitic graffiti on UCBerkeley,,https://antisemitism.org.il/2023/01/26/usa-antisemitic-graffiti-on-ucberkeley/,,,USA
